supply_id,sourcing_partner_id,pincode,status,created_at,first_call_at,activated_at,last_week_cac,activation_time
1147,99,1,activated,2022-04-10 19:00:05.431835,2022-04-11 19:00:05.431835,2022-04-16 19:00:05.431835,82,6
1148,98,3,activated,2023-01-15 19:00:05.431835,2023-01-16 19:00:05.431835,2023-01-23 19:00:05.431835,88,8
1149,98,4,first call,2022-04-28 19:00:05.431835,2022-05-02 19:00:05.431835,2022-05-04 19:00:05.431835,11,6
1150,98,1,first call,2022-08-16 19:00:05.431835,2022-08-18 19:00:05.431835,2022-08-25 19:00:05.431835,97,9
1151,97,2,activated,2022-09-30 19:00:05.431835,2022-10-06 19:00:05.431835,2022-10-11 19:00:05.431835,28,11
1152,98,4,first call,2023-01-12 19:00:05.431835,2023-01-15 19:00:05.431835,2023-01-16 19:00:05.431835,48,4
1153,99,2,activated,2022-12-27 19:00:05.431835,2022-12-31 19:00:05.431835,2023-01-04 19:00:05.431835,80,8
1154,98,2,first call,2022-06-21 19:00:05.431835,2022-06-26 19:00:05.431835,2022-06-29 19:00:05.431835,22,8
1155,97,3,activated,2023-02-26 19:00:05.431835,2023-03-05 19:00:05.431835,2023-03-06 19:00:05.431835,80,8
1156,98,4,created,2023-03-19 19:00:05.431835,2023-03-24 19:00:05.431835,2023-03-25 19:00:05.431835,52,6
1157,97,3,first call,2022-09-20 19:00:05.431835,2022-09-22 19:00:05.431835,2022-09-27 19:00:05.431835,73,7
1158,96,1,activated,2022-07-14 19:00:05.431835,2022-07-19 19:00:05.431835,2022-07-24 19:00:05.431835,63,10
1159,99,2,first call,2022-10-16 19:00:05.431835,2022-10-19 19:00:05.431835,2022-10-24 19:00:05.431835,74,8
1160,97,4,first call,2022-10-17 19:00:05.431835,2022-10-24 19:00:05.431835,2022-10-28 19:00:05.431835,98,11
1161,96,1,activated,2022-08-30 19:00:05.431835,2022-09-05 19:00:05.431835,2022-09-06 19:00:05.431835,27,7
1162,96,4,created,2022-08-27 19:00:05.431835,2022-08-31 19:00:05.431835,2022-09-02 19:00:05.431835,96,6
1163,99,1,first call,2022-11-21 19:00:05.431835,2022-11-24 19:00:05.431835,2022-11-27 19:00:05.431835,87,6
1164,98,4,created,2022-12-27 19:00:05.431835,2022-12-28 19:00:05.431835,2023-01-01 19:00:05.431835,77,5
1165,98,2,first call,2022-10-28 19:00:05.431835,2022-10-29 19:00:05.431835,2022-10-31 19:00:05.431835,40,3
1166,98,1,activated,2022-07-26 19:00:05.431835,2022-08-02 19:00:05.431835,2022-08-05 19:00:05.431835,79,10
1167,97,2,activated,2022-08-06 19:00:05.431835,2022-08-11 19:00:05.431835,2022-08-14 19:00:05.431835,77,8
1168,98,3,created,2022-09-26 19:00:05.431835,2022-10-01 19:00:05.431835,2022-10-04 19:00:05.431835,87,8
1169,97,3,first call,2022-11-18 19:00:05.431835,2022-11-19 19:00:05.431835,2022-11-25 19:00:05.431835,65,7
1170,98,4,created,2023-01-07 19:00:05.431835,2023-01-09 19:00:05.431835,2023-01-16 19:00:05.431835,48,9
1171,96,4,first call,2022-05-07 19:00:05.431835,2022-05-13 19:00:05.431835,2022-05-18 19:00:05.431835,34,11
1172,98,4,first call,2022-07-13 19:00:05.431835,2022-07-18 19:00:05.431835,2022-07-22 19:00:05.431835,37,9
1173,99,3,activated,2022-12-18 19:00:05.431835,2022-12-22 19:00:05.431835,2022-12-29 19:00:05.431835,24,11
1174,99,2,first call,2022-12-20 19:00:05.431835,2022-12-26 19:00:05.431835,2022-12-27 19:00:05.431835,80,7
1175,96,3,first call,2023-02-08 19:00:05.431835,2023-02-10 19:00:05.431835,2023-02-16 19:00:05.431835,91,8
1176,97,2,created,2022-05-13 19:00:05.431835,2022-05-19 19:00:05.431835,2022-05-25 19:00:05.431835,66,12
1177,99,2,first call,2023-01-25 19:00:05.431835,2023-01-29 19:00:05.431835,2023-01-30 19:00:05.431835,59,5
1178,96,4,created,2022-07-27 19:00:05.431835,2022-07-31 19:00:05.431835,2022-08-04 19:00:05.431835,19,8
1179,96,3,first call,2022-08-18 19:00:05.431835,2022-08-22 19:00:05.431835,2022-08-27 19:00:05.431835,57,9
1180,99,1,activated,2022-12-05 19:00:05.431835,2022-12-08 19:00:05.431835,2022-12-14 19:00:05.431835,56,9
1181,96,3,first call,2023-01-21 19:00:05.431835,2023-01-22 19:00:05.431835,2023-01-29 19:00:05.431835,10,8
1182,96,4,created,2022-10-14 19:00:05.431835,2022-10-21 19:00:05.431835,2022-10-28 19:00:05.431835,15,14
1183,99,1,first call,2022-06-05 19:00:05.431835,2022-06-12 19:00:05.431835,2022-06-14 19:00:05.431835,31,9
1184,99,4,activated,2022-08-01 19:00:05.431835,2022-08-05 19:00:05.431835,2022-08-10 19:00:05.431835,45,9
1185,96,1,created,2022-05-10 19:00:05.431835,2022-05-16 19:00:05.431835,2022-05-18 19:00:05.431835,52,8
1186,97,1,created,2023-01-27 19:00:05.431835,2023-02-01 19:00:05.431835,2023-02-03 19:00:05.431835,73,7
1187,99,4,first call,2022-11-12 19:00:05.431835,2022-11-13 19:00:05.431835,2022-11-16 19:00:05.431835,85,4
1188,98,2,first call,2023-03-18 19:00:05.431835,2023-03-24 19:00:05.431835,2023-03-27 19:00:05.431835,33,9
1189,99,4,created,2023-03-25 19:00:05.431835,2023-03-30 19:00:05.431835,2023-04-02 19:00:05.431835,96,8
1190,96,3,created,2023-03-10 19:00:05.431835,2023-03-16 19:00:05.431835,2023-03-19 19:00:05.431835,49,9
1191,99,3,created,2022-10-25 19:00:05.431835,2022-10-30 19:00:05.431835,2022-11-03 19:00:05.431835,93,9
1192,98,1,created,2022-06-28 19:00:05.431835,2022-07-03 19:00:05.431835,2022-07-08 19:00:05.431835,55,10
1193,97,4,created,2022-05-21 19:00:05.431835,2022-05-23 19:00:05.431835,2022-05-28 19:00:05.431835,70,7
1194,96,3,activated,2023-01-06 19:00:05.431835,2023-01-07 19:00:05.431835,2023-01-09 19:00:05.431835,10,3
1195,98,1,first call,2022-11-06 19:00:05.431835,2022-11-09 19:00:05.431835,2022-11-10 19:00:05.431835,97,4
1196,96,4,activated,2022-08-08 19:00:05.431835,2022-08-15 19:00:05.431835,2022-08-21 19:00:05.431835,96,13
1197,98,4,first call,2022-08-17 19:00:05.431835,2022-08-19 19:00:05.431835,2022-08-21 19:00:05.431835,31,4
1198,98,1,first call,2022-07-21 19:00:05.431835,2022-07-26 19:00:05.431835,2022-07-31 19:00:05.431835,79,10
1199,96,3,first call,2023-03-19 19:00:05.431835,2023-03-23 19:00:05.431835,2023-03-26 19:00:05.431835,49,7
1200,99,2,activated,2022-11-01 19:00:05.431835,2022-11-08 19:00:05.431835,2022-11-11 19:00:05.431835,40,10
